producto_id,categoria,marca,temporada,talla,color,precio_original,porcentaje_descuento,precio_actual,fecha_compra,cantidad_stock,calificacion_cliente,devolucion,motivo_devolucion
FB001338,Zapatos,Ann Taylor,Verano,XXL,Navy,190.78,0.0,190.78,2025-08-06,39,3.7,No,
FB001339,Accesorios,Forever21,Otoño,,Blue,44.73,0.0,44.73,2025-08-06,25,1.1,No,
FB001340,Zapatos,Banana Republic,Invierno,XXL,White,65.48,0.0,65.48,2025-08-06,7,4.6,No,
FB001341,Zapatos,Gap,Primavera,XS,Purple,86.1,0.0,86.1,2024-12-27,4,2.4,No,
FB001342,Pantalones,Uniqlo,Invierno,XS,Green,100.14,0.0,100.14,2025-08-06,48,4.2,No,
FB001343,Ropa de abrigo,Banana Republic,Invierno,,Red,203.4,0.0,203.4,2025-08-06,18,1.8,No,
FB001344,Tops,Gap,Invierno,XS,White,95.22,24.4,71.99,2025-08-06,26,2.3,No,
FB001345,Vestidos,H&M,Otoño,XL,Red,173.88,31.6,118.93,2025-08-06,5,3.2,No,
FB001346,Vestidos,H&M,Invierno,L,Beige,160.05,0.0,160.05,2025-08-06,23,4.0,No,
FB001347,Tops,Forever21,Invierno,XS,Blue,59.53,0.0,59.53,2025-08-06,28,1.5,No,
FB001348,Vestidos,Mango,Otoño,XS,Blue,155.32,0.0,155.32,2025-08-06,19,4.1,No,
FB001349,Pantalones,Forever21,Primavera,XL,Black,29.65,41.0,17.49,2024-08-26,21,4.5,Si,Problema de calidad
FB001350,Ropa de abrigo,Mango,Invierno,XXL,Brown,237.53,23.2,182.42,2025-08-06,23,2.2,No,
FB001351,Ropa de abrigo,Ann Taylor,Verano,M,Pink,81.67,0.0,81.67,2025-08-06,34,3.1,Si,Dañado
FB001352,Pantalones,Banana Republic,Primavera,M,Beige,37.07,0.0,37.07,2025-05-01,13,,No,
FB001353,Tops,Uniqlo,Otoño,XXL,Purple,80.97,0.0,80.97,2025-08-06,13,,No,
FB001354,Accesorios,Zara,Primavera,,Gray,77.68,29.9,54.45,2025-07-24,33,4.0,Si,Dañado
FB001355,Tops,Banana Republic,Verano,XXL,Green,117.58,1.0,116.4,2025-08-06,27,3.3,No,
FB001356,Ropa de abrigo,Mango,Otoño,XL,Blue,130.09,28.3,93.27,2025-08-06,41,2.3,No,
FB001357,Tops,Uniqlo,Otoño,XS,Purple,63.69,0.0,63.69,2025-08-06,11,3.0,No,
FB001358,Ropa de abrigo,Banana Republic,Primavera,XL,Red,135.02,0.0,135.02,2025-07-30,25,3.4,Si,Cambio de opinión
FB001359,Accesorios,H&M,Invierno,,Beige,45.37,0.0,45.37,2025-08-06,19,1.1,No,
FB001360,Pantalones,Zara,Invierno,XL,Brown,51.17,8.0,47.08,2025-08-06,7,,No,
FB001361,Vestidos,Forever21,Verano,XXL,Brown,49.34,5.5,46.63,2025-08-06,10,4.3,No,
FB001362,Zapatos,Uniqlo,Primavera,S,Green,119.78,0.0,119.78,2025-06-10,40,,No,
FB001363,Tops,Banana Republic,Primavera,S,Gray,77.3,35.1,50.17,2025-07-26,16,,No,
FB001364,Tops,Gap,Otoño,XS,Red,72.69,0.0,72.69,2025-08-06,6,,No,
FB001365,Zapatos,Gap,Otoño,XL,Brown,117.57,0.0,117.57,2025-08-06,30,4.8,No,
FB001366,Ropa de abrigo,Forever21,Primavera,S,Green,161.25,48.4,83.2,2024-11-11,32,,No,
FB001367,Zapatos,Ann Taylor,Otoño,S,Purple,158.01,0.0,158.01,2025-08-06,19,2.6,No,
FB001368,Tops,Ann Taylor,Verano,L,Blue,60.92,0.0,60.92,2025-08-06,25,,Si,Problema de calidad
FB001369,Zapatos,H&M,Verano,XL,Gray,122.03,25.2,91.28,2025-08-06,21,4.7,No,
FB001370,Zapatos,Mango,Primavera,S,Brown,109.15,0.0,109.15,2024-11-11,11,,No,
FB001371,Pantalones,Ann Taylor,Otoño,M,Beige,60.97,0.0,60.97,2025-08-06,29,4.5,No,
FB001372,Accesorios,Uniqlo,Verano,,Pink,64.87,35.3,41.97,2025-08-06,12,4.2,Si,Problema de tamaño
FB001373,Zapatos,Mango,Otoño,S,Pink,151.35,0.0,151.35,2025-08-06,18,,No,
FB001374,Accesorios,Gap,Invierno,,Blue,72.9,44.0,40.82,2025-08-06,25,3.0,No,
FB001375,Accesorios,Gap,Invierno,,Purple,79.48,0.0,79.48,2025-08-06,2,3.3,No,
FB001376,Zapatos,Mango,Otoño,M,Beige,122.77,59.8,49.35,2025-08-06,33,4.0,No,
FB001377,Pantalones,Forever21,Verano,XL,Black,79.61,0.0,79.61,2025-08-06,29,3.7,No,
FB001378,Pantalones,Uniqlo,Invierno,L,White,60.13,0.0,60.13,2025-08-06,27,,No,
FB001379,Accesorios,Gap,Invierno,,Gray,72.26,41.0,42.63,2025-08-06,43,3.5,No,
FB001380,Pantalones,Mango,Verano,XL,Green,66.38,17.0,55.1,2025-08-06,24,4.9,Si,Problema de tamaño
FB001381,Ropa de abrigo,Ann Taylor,Primavera,XS,Beige,100.27,0.0,100.27,2025-03-03,37,3.1,No,
FB001382,Vestidos,Zara,Verano,S,Beige,116.09,52.8,54.79,2025-08-06,22,,No,
FB001383,Ropa de abrigo,Mango,Otoño,S,White,80.71,0.9,79.98,2025-08-06,11,1.1,No,
FB001384,Vestidos,Banana Republic,Verano,M,Blue,175.11,0.0,175.11,2025-08-06,39,2.9,No,
FB001385,Vestidos,Mango,Otoño,XS,Brown,122.35,37.0,77.08,2025-08-06,25,,No,
FB001386,Zapatos,Uniqlo,Invierno,S,Blue,127.99,0.0,127.99,2025-08-06,14,2.7,No,
FB001387,Pantalones,Zara,Verano,S,Brown,101.07,4.6,96.42,2025-08-06,19,4.7,No,
FB001388,Pantalones,Forever21,Invierno,L,Brown,41.83,44.1,23.38,2025-08-06,6,2.4,No,
FB001389,Zapatos,H&M,Primavera,M,Green,147.52,0.0,147.52,2025-01-08,41,4.0,No,
FB001390,Tops,Banana Republic,Otoño,S,Gray,85.94,0.0,85.94,2025-08-06,49,1.5,No,
FB001391,Vestidos,Gap,Invierno,XXL,Green,115.61,0.0,115.61,2025-08-06,35,1.8,No,
FB001392,Ropa de abrigo,Ann Taylor,Invierno,XS,Pink,90.58,0.0,90.58,2025-08-06,1,1.0,No,
FB001393,Tops,Gap,Primavera,S,Red,64.84,0.0,64.84,2024-10-26,25,3.9,No,
FB001394,Pantalones,Banana Republic,Verano,XS,Black,37.27,0.0,37.27,2025-08-06,27,2.8,Si,Cambio de opinión
FB001395,Tops,Gap,Verano,XL,Blue,90.48,55.2,40.54,2025-08-06,26,3.0,No,
FB001396,Zapatos,Gap,Verano,S,Green,159.62,58.4,66.4,2025-08-06,45,1.1,No,
FB001397,Zapatos,Ann Taylor,Verano,L,Gray,81.46,58.8,33.56,2025-08-06,37,4.6,No,
FB001398,Zapatos,Forever21,Invierno,XS,White,93.63,0.0,93.63,2025-08-06,47,4.1,No,
FB001399,Tops,Ann Taylor,Verano,M,Brown,95.55,0.0,95.55,2025-08-06,25,4.7,No,
FB001400,Ropa de abrigo,Zara,Invierno,M,White,146.45,0.0,146.45,2025-08-06,45,3.4,No,
FB001401,Zapatos,Banana Republic,Primavera,M,Blue,96.9,0.0,96.9,2025-02-03,24,4.3,No,
FB001402,Tops,Banana Republic,Otoño,XXL,Brown,71.83,0.0,71.83,2025-08-06,46,4.5,No,
FB001403,Tops,H&M,Verano,L,Navy,29.17,0.0,29.17,2025-08-06,17,1.6,No,
FB001404,Tops,H&M,Primavera,S,Green,31.3,43.6,17.65,2025-03-06,21,4.4,No,
FB001405,Accesorios,Zara,Otoño,,Green,73.57,0.0,73.57,2025-08-06,22,1.1,No,
FB001406,Zapatos,Mango,Verano,,Pink,75.95,0.0,75.95,2025-08-06,14,,No,
FB001407,Accesorios,H&M,Primavera,,Green,79.04,0.0,79.04,2024-10-03,28,4.7,No,
FB001408,Tops,Mango,Otoño,L,White,26.85,0.0,26.85,2025-08-06,26,,No,
FB001409,Vestidos,Ann Taylor,Primavera,L,Gray,126.21,29.2,89.36,2024-08-15,25,1.1,No,
FB001410,Zapatos,Mango,Otoño,S,Navy,71.46,0.0,71.46,2025-08-06,2,3.1,No,
FB001411,Vestidos,Mango,Invierno,M,Beige,65.07,14.8,55.44,2025-08-06,21,,No,
FB001412,Pantalones,Mango,Otoño,XL,Pink,28.11,20.9,22.24,2025-08-06,6,2.3,No,
FB001413,Tops,H&M,Primavera,L,Green,29.12,0.0,29.12,2025-03-25,14,2.7,No,
FB001414,Accesorios,Forever21,Invierno,,Black,57.1,0.0,57.1,2025-08-06,28,,Si,Artículo incorrecto
FB001415,Ropa de abrigo,Uniqlo,Primavera,M,Black,248.05,0.0,248.05,2025-04-29,17,4.6,No,
FB001416,Pantalones,Zara,Otoño,S,Gray,108.59,40.6,64.5,2025-08-06,9,1.3,No,
FB001417,Ropa de abrigo,Forever21,Verano,XL,Beige,124.13,0.0,124.13,2025-08-06,33,5.0,No,
FB001418,Accesorios,Zara,Primavera,,Brown,62.21,1.8,61.09,2024-11-03,4,2.3,No,
FB001419,Pantalones,Uniqlo,Otoño,M,Gray,48.27,0.0,48.27,2025-08-06,33,,No,
FB001420,Tops,Zara,Primavera,XL,Blue,88.77,0.0,88.77,2025-05-16,40,4.8,No,
FB001421,Vestidos,Gap,Otoño,M,Navy,94.17,0.0,94.17,2025-08-06,2,,No,
FB001422,Accesorios,Forever21,Otoño,,Black,30.44,0.0,30.44,2025-08-06,42,,No,
FB001423,Pantalones,Uniqlo,Otoño,XS,Purple,114.29,0.0,114.29,2025-08-06,9,3.2,No,
FB001424,Zapatos,Uniqlo,Otoño,XL,Gray,105.01,25.8,77.92,2025-08-06,17,3.2,No,
FB001425,Tops,Ann Taylor,Primavera,XL,Blue,38.56,0.0,38.56,2025-05-30,39,1.5,No,
FB001426,Zapatos,Mango,Invierno,L,Purple,64.94,0.0,64.94,2025-08-06,32,4.5,No,
FB001427,Pantalones,Mango,Invierno,S,Green,63.74,56.8,27.54,2025-08-06,15,4.0,No,
FB001428,Tops,Zara,Verano,XL,Pink,67.23,11.1,59.77,2025-08-06,39,1.1,Si,Artículo incorrecto
FB001429,Accesorios,H&M,Primavera,,Blue,27.2,40.4,16.21,2024-08-19,20,4.3,No,
FB001430,Tops,Mango,Primavera,XL,Brown,75.84,0.0,75.84,2025-04-07,8,4.1,No,
FB001431,Vestidos,Mango,Invierno,M,Navy,68.51,0.0,68.51,2025-08-06,1,2.6,No,
FB001432,Accesorios,Mango,Verano,,Purple,25.49,0.0,25.49,2025-08-06,35,2.2,Si,Problema de tamaño
FB001433,Tops,Ann Taylor,Otoño,XS,Red,70.88,0.0,70.88,2025-08-06,5,2.3,No,
FB001434,Zapatos,H&M,Verano,XS,White,176.64,8.8,161.1,2025-08-06,1,1.7,No,
FB001435,Vestidos,Ann Taylor,Invierno,L,Red,50.76,0.0,50.76,2025-08-06,45,4.3,No,
FB001436,Zapatos,Mango,Otoño,XL,Pink,155.85,0.0,155.85,2025-08-06,1,3.5,No,
FB001437,Vestidos,Banana Republic,Primavera,XL,Blue,48.04,0.0,48.04,2025-05-01,20,3.2,No,
FB001438,Tops,Forever21,Primavera,XS,Navy,44.79,0.0,44.79,2025-01-19,7,3.6,No,
FB001439,Tops,Uniqlo,Primavera,XS,Blue,76.95,0.0,76.95,2025-01-12,9,2.5,No,
FB001440,Accesorios,Gap,Verano,,Gray,35.93,49.9,18.0,2025-08-06,26,4.0,No,
FB001441,Pantalones,Banana Republic,Otoño,XL,Red,49.97,0.0,49.97,2025-08-06,11,3.5,Si,Problema de calidad
FB001442,Ropa de abrigo,H&M,Verano,,Black,169.69,0.0,169.69,2025-08-06,29,1.9,No,
FB001443,Ropa de abrigo,Ann Taylor,Primavera,,White,209.3,14.2,179.58,2025-03-05,29,,No,
FB001444,Tops,Gap,Verano,XXL,Pink,110.81,0.0,110.81,2025-08-06,24,2.4,No,
FB001445,Accesorios,Uniqlo,Otoño,,Black,61.84,0.0,61.84,2025-08-06,0,4.7,Si,Artículo incorrecto
FB001446,Ropa de abrigo,Zara,Primavera,S,Brown,190.03,14.9,161.72,2025-07-24,35,4.1,No,
FB001447,Pantalones,Banana Republic,Otoño,XS,Red,74.27,0.0,74.27,2025-08-06,6,1.3,No,
FB001448,Ropa de abrigo,Zara,Otoño,XL,Beige,163.77,30.5,113.82,2025-08-06,10,,No,
FB001449,Accesorios,Mango,Invierno,,Purple,42.28,0.0,42.28,2025-08-06,22,1.9,No,
FB001450,Pantalones,H&M,Verano,XS,Navy,52.92,0.0,52.92,2025-08-06,9,,No,
FB001451,Accesorios,Ann Taylor,Primavera,,Black,40.55,6.2,38.04,2024-09-09,26,3.7,Si,Artículo incorrecto
FB001452,Zapatos,Mango,Verano,XXL,Black,129.76,0.0,129.76,2025-08-06,39,2.9,No,
FB001453,Tops,Ann Taylor,Otoño,XL,Purple,63.39,0.0,63.39,2025-08-06,50,2.5,No,
FB001454,Zapatos,H&M,Otoño,S,Navy,191.94,1.3,189.44,2025-08-06,39,1.2,No,
FB001455,Accesorios,Uniqlo,Primavera,,Purple,63.42,0.0,63.42,2024-11-12,19,2.9,Si,Discrepancia de color
FB001456,Tops,Ann Taylor,Invierno,XXL,Beige,35.26,0.0,35.26,2025-08-06,47,2.3,No,
FB001457,Accesorios,Gap,Primavera,,Green,44.5,0.0,44.5,2025-06-13,36,3.6,No,
FB001458,Zapatos,Zara,Primavera,XS,White,186.78,43.4,105.72,2024-10-03,42,2.5,Si,Dañado
FB001459,Tops,H&M,Verano,L,Black,116.71,55.4,52.05,2025-08-06,15,,No,
FB001460,Accesorios,H&M,Invierno,,Black,24.5,0.0,24.5,2025-08-06,7,,No,
FB001461,Accesorios,Gap,Invierno,,Navy,23.2,0.0,23.2,2025-08-06,17,2.1,No,
FB001462,Pantalones,Forever21,Invierno,XL,Green,73.8,0.0,73.8,2025-08-06,42,,No,
FB001463,Accesorios,Zara,Verano,,Black,51.33,0.0,51.33,2025-08-06,25,1.2,No,
FB001464,Pantalones,H&M,Invierno,XXL,Green,80.21,0.0,80.21,2025-08-06,17,,No,
FB001465,Ropa de abrigo,Uniqlo,Otoño,L,Brown,237.65,0.0,237.65,2025-08-06,3,3.4,No,
FB001466,Pantalones,Banana Republic,Primavera,S,Brown,96.35,0.0,96.35,2024-12-12,34,3.7,No,
FB001467,Pantalones,Banana Republic,Invierno,XL,White,91.92,0.0,91.92,2025-08-06,29,,No,
FB001468,Zapatos,Banana Republic,Otoño,XXL,Navy,194.05,0.0,194.05,2025-08-06,7,1.3,No,
FB001469,Ropa de abrigo,Gap,Verano,S,Red,166.88,0.0,166.88,2025-08-06,10,1.6,No,
FB001470,Pantalones,H&M,Invierno,S,Red,47.01,0.0,47.01,2025-08-06,17,1.6,No,
FB001471,Zapatos,Banana Republic,Invierno,XXL,Pink,119.91,20.3,95.57,2025-08-06,15,3.8,No,
FB001472,Accesorios,H&M,Otoño,,Red,73.73,54.2,33.77,2025-08-06,37,4.1,No,
FB001473,Pantalones,Zara,Otoño,L,Black,108.65,0.0,108.65,2025-08-06,26,2.4,No,
FB001474,Zapatos,Mango,Verano,L,Red,186.53,0.0,186.53,2025-08-06,31,2.6,No,
FB001475,Accesorios,Zara,Verano,,Red,60.34,0.0,60.34,2025-08-06,13,,No,
FB001476,Accesorios,Mango,Invierno,,Navy,61.16,0.0,61.16,2025-08-06,28,2.3,No,
FB001477,Zapatos,Forever21,Invierno,XL,Green,168.85,35.3,109.25,2025-08-06,10,3.3,No,
FB001478,Tops,Ann Taylor,Invierno,L,Navy,60.08,0.0,60.08,2025-08-06,26,,No,
FB001479,Accesorios,Gap,Verano,,Brown,39.39,29.8,27.65,2025-08-06,13,4.7,No,
FB001480,Tops,Gap,Otoño,M,Pink,111.09,0.0,111.09,2025-08-06,24,2.2,No,
FB001481,Vestidos,Banana Republic,Verano,M,Green,133.51,0.0,133.51,2025-08-06,5,1.7,Si,Problema de calidad
FB001482,Vestidos,Forever21,Verano,XS,Pink,158.9,43.5,89.78,2025-08-06,46,,No,
FB001483,Tops,Gap,Primavera,XS,Brown,65.27,19.0,52.87,2024-08-29,48,3.0,No,
FB001484,Accesorios,Zara,Otoño,,Green,72.37,0.0,72.37,2025-08-06,24,2.9,No,
FB001485,Vestidos,Banana Republic,Otoño,XL,White,133.88,21.5,105.1,2025-08-06,42,3.1,No,
FB001486,Tops,Zara,Primavera,XXL,Purple,74.3,0.0,74.3,2024-12-07,24,4.4,No,
FB001487,Zapatos,Banana Republic,Verano,XL,Beige,192.74,47.5,101.19,2025-08-06,40,2.8,No,
FB001488,Accesorios,Uniqlo,Verano,,Red,79.02,2.5,77.04,2025-08-06,16,2.8,No,
FB001489,Zapatos,Zara,Invierno,S,White,158.29,0.0,158.29,2025-08-06,5,1.6,No,
FB001490,Tops,Ann Taylor,Invierno,L,White,69.33,0.0,69.33,2025-08-06,26,4.9,No,
FB001491,Zapatos,Gap,Invierno,XS,Brown,86.89,19.5,69.95,2025-08-06,49,1.3,No,
FB001492,Ropa de abrigo,Uniqlo,Otoño,L,Green,162.75,0.0,162.75,2025-08-06,13,4.8,No,
FB001493,Zapatos,H&M,Verano,M,Blue,70.28,0.0,70.28,2025-08-06,27,4.7,No,
FB001494,Pantalones,Mango,Primavera,S,White,111.91,0.0,111.91,2025-07-22,28,1.8,No,
FB001495,Ropa de abrigo,Ann Taylor,Otoño,S,Purple,143.76,0.0,143.76,2025-08-06,7,2.0,No,
FB001496,Vestidos,H&M,Verano,S,Purple,169.89,0.0,169.89,2025-08-06,17,1.3,No,
FB001497,Zapatos,Zara,Invierno,XL,White,72.29,0.0,72.29,2025-08-06,0,,No,
FB001498,Ropa de abrigo,Forever21,Invierno,XS,Purple,136.2,10.2,122.31,2025-08-06,10,3.6,No,
FB001499,Tops,Forever21,Verano,S,Red,92.5,0.0,92.5,2025-08-06,15,2.7,No,
FB001500,Zapatos,Banana Republic,Invierno,L,Purple,89.5,0.0,89.5,2025-08-06,5,4.5,No,
FB001501,Ropa de abrigo,H&M,Primavera,L,Beige,161.51,0.0,161.51,2024-11-02,22,4.7,No,
FB001502,Accesorios,Zara,Invierno,,Brown,38.12,0.0,38.12,2025-08-06,18,4.4,Si,Dañado
FB001503,Vestidos,H&M,Verano,XS,Purple,100.08,0.0,100.08,2025-08-06,23,4.8,No,
FB001504,Vestidos,Uniqlo,Otoño,L,White,161.79,0.0,161.79,2025-08-06,44,3.9,No,
FB001505,Pantalones,Ann Taylor,Otoño,XL,Black,46.42,0.0,46.42,2025-08-06,2,3.7,Si,Cambio de opinión
FB001506,Zapatos,Uniqlo,Primavera,L,Brown,199.33,44.3,111.03,2024-11-20,19,1.8,No,
FB001507,Pantalones,Forever21,Verano,XXL,Black,25.77,0.0,25.77,2025-08-06,5,3.1,No,
FB001508,Zapatos,Forever21,Invierno,M,Navy,180.67,0.0,180.67,2025-08-06,31,4.4,No,
FB001509,Zapatos,Forever21,Primavera,L,Green,198.13,46.1,106.79,2025-05-19,8,3.2,No,
FB001510,Vestidos,Uniqlo,Verano,,Navy,161.53,5.3,152.97,2025-08-06,33,3.7,No,
FB001511,Pantalones,Zara,Primavera,M,Gray,25.97,0.0,25.97,2024-11-28,31,1.2,No,
FB001512,Tops,Forever21,Verano,L,Beige,85.0,39.9,51.09,2025-08-06,44,3.0,No,
FB001513,Accesorios,Uniqlo,Verano,,Pink,75.03,10.9,66.85,2025-08-06,12,1.2,No,
FB001514,Accesorios,Ann Taylor,Invierno,,Beige,33.88,0.0,33.88,2025-08-06,9,,No,
FB001515,Zapatos,Banana Republic,Verano,XS,Purple,142.0,12.3,124.53,2025-08-06,39,3.3,No,
FB001516,Vestidos,H&M,Otoño,XL,Green,125.46,0.0,125.46,2025-08-06,26,1.1,No,
FB001517,Zapatos,H&M,Invierno,L,Blue,138.79,0.0,138.79,2025-08-06,16,,Si,Problema de tamaño
FB001518,Pantalones,Ann Taylor,Primavera,XL,Pink,81.81,37.9,50.8,2025-02-16,44,,No,
FB001519,Accesorios,Uniqlo,Otoño,,Brown,78.26,47.3,41.24,2025-08-06,20,4.0,No,
FB001520,Pantalones,Banana Republic,Primavera,XL,Navy,119.33,16.0,100.24,2024-08-16,35,,No,
FB001521,Accesorios,Ann Taylor,Primavera,,Black,52.97,0.0,52.97,2025-07-26,36,4.6,No,
FB001522,Accesorios,Mango,Invierno,,Blue,69.48,0.0,69.48,2025-08-06,17,3.4,No,
FB001523,Ropa de abrigo,Banana Republic,Verano,L,Gray,177.82,0.0,177.82,2025-08-06,9,1.1,No,
FB001524,Zapatos,Banana Republic,Invierno,L,Pink,142.71,0.0,142.71,2025-08-06,28,1.0,No,
FB001525,Pantalones,Zara,Primavera,XS,Blue,105.21,0.0,105.21,2024-11-02,41,4.9,No,
FB001526,Accesorios,Forever21,Otoño,,Gray,65.09,49.8,32.68,2025-08-06,32,4.9,No,
FB001527,Ropa de abrigo,Uniqlo,Invierno,M,Navy,167.39,0.0,167.39,2025-08-06,43,1.8,No,
FB001528,Accesorios,Uniqlo,Invierno,,Red,49.89,0.0,49.89,2025-08-06,32,2.4,No,
FB001529,Ropa de abrigo,Banana Republic,Otoño,S,White,218.06,0.0,218.06,2025-08-06,32,4.0,No,
FB001530,Pantalones,Gap,Verano,XS,White,66.64,21.8,52.11,2025-08-06,25,3.5,Si,Cambio de opinión
FB001531,Ropa de abrigo,Ann Taylor,Otoño,S,Gray,124.69,40.9,73.69,2025-08-06,9,4.1,No,
FB001532,Tops,Mango,Verano,S,Pink,28.24,48.2,14.63,2025-08-06,20,4.5,No,
FB001533,Accesorios,Zara,Verano,,Purple,76.39,53.9,35.22,2025-08-06,15,1.5,No,
FB001534,Pantalones,Zara,Invierno,M,Blue,96.82,0.0,96.82,2025-08-06,0,1.1,No,
FB001535,Zapatos,Banana Republic,Otoño,XS,Navy,159.25,28.2,114.34,2025-08-06,1,,Si,Artículo incorrecto
FB001536,Vestidos,Zara,Verano,XXL,Navy,171.93,52.3,82.01,2025-08-06,28,2.2,No,
FB001537,Tops,Zara,Verano,XS,Brown,85.25,0.0,85.25,2025-08-06,11,,No,
FB001538,Tops,Banana Republic,Primavera,XXL,Pink,70.48,0.0,70.48,2024-11-27,22,1.2,No,
FB001539,Ropa de abrigo,Banana Republic,Primavera,S,Brown,203.02,0.0,203.02,2025-05-17,23,3.5,Si,Problema de calidad
FB001540,Vestidos,Ann Taylor,Otoño,XXL,Pink,115.39,11.2,102.47,2025-08-06,4,3.8,No,
FB001541,Accesorios,Mango,Primavera,,Pink,27.91,49.8,14.01,2025-02-13,12,2.6,No,
FB001542,Accesorios,H&M,Invierno,,Navy,79.69,0.0,79.69,2025-08-06,44,1.6,No,
FB001543,Pantalones,Forever21,Otoño,S,Brown,47.22,0.0,47.22,2025-08-06,19,1.9,No,
FB001544,Zapatos,H&M,Otoño,,Brown,172.27,14.9,146.6,2025-08-06,8,3.7,No,
FB001545,Accesorios,Zara,Invierno,,Black,27.9,0.0,27.9,2025-08-06,27,3.0,Si,Cambio de opinión
FB001546,Vestidos,Zara,Primavera,S,Beige,139.26,0.0,139.26,2025-01-02,32,3.4,No,
FB001547,Accesorios,Ann Taylor,Verano,,Gray,30.47,0.0,30.47,2025-08-06,34,4.2,No,
FB001548,Ropa de abrigo,Gap,Otoño,M,Purple,141.53,39.8,85.2,2025-08-06,47,3.5,No,
FB001549,Vestidos,Gap,Primavera,XL,Gray,47.45,24.4,35.87,2025-06-15,42,2.8,No,
FB001550,Pantalones,Gap,Invierno,XS,Navy,51.39,6.3,48.15,2025-08-06,46,,No,
FB001551,Tops,Gap,Primavera,,White,74.13,0.0,74.13,2024-11-13,23,,No,
FB001552,Vestidos,Zara,Otoño,XL,Purple,156.14,5.0,148.33,2025-08-06,39,,No,
FB001553,Ropa de abrigo,Banana Republic,Verano,XS,Green,105.3,0.0,105.3,2025-08-06,1,3.0,No,
FB001554,Vestidos,H&M,Invierno,S,Navy,126.76,0.0,126.76,2025-08-06,24,2.2,No,
FB001555,Tops,Gap,Invierno,L,Navy,35.41,0.0,35.41,2025-08-06,48,4.3,Si,Dañado
FB001556,Ropa de abrigo,Ann Taylor,Invierno,M,White,80.04,0.0,80.04,2025-08-06,13,2.3,No,
FB001557,Pantalones,Gap,Otoño,,Navy,68.16,0.0,68.16,2025-08-06,34,2.7,No,
FB001558,Vestidos,Ann Taylor,Otoño,XL,White,60.87,0.0,60.87,2025-08-06,35,,No,
FB001559,Tops,H&M,Primavera,L,Brown,59.8,0.0,59.8,2025-04-06,50,2.2,Si,Problema de tamaño
FB001560,Accesorios,Gap,Otoño,,Black,75.83,0.0,75.83,2025-08-06,8,2.0,No,
FB001561,Tops,H&M,Verano,L,Beige,55.97,0.0,55.97,2025-08-06,30,,No,
FB001562,Zapatos,Gap,Invierno,XL,Beige,190.52,45.2,104.4,2025-08-06,2,1.1,No,
FB001563,Pantalones,Zara,Verano,M,Pink,89.19,10.3,80.0,2025-08-06,4,,No,
FB001564,Zapatos,Banana Republic,Verano,,White,79.59,8.9,72.51,2025-08-06,16,4.6,Si,Artículo incorrecto
FB001565,Pantalones,Mango,Primavera,XXL,Gray,84.8,0.0,84.8,2025-07-08,46,4.6,No,
FB001566,Pantalones,Forever21,Otoño,M,Black,69.21,0.0,69.21,2025-08-06,41,,No,
FB001567,Ropa de abrigo,Banana Republic,Primavera,XS,Navy,229.17,0.0,229.17,2025-07-17,37,2.0,No,
FB001568,Vestidos,Banana Republic,Invierno,L,White,103.9,0.0,103.9,2025-08-06,40,4.4,No,
FB001569,Ropa de abrigo,Zara,Primavera,XS,Beige,228.46,0.0,228.46,2025-02-07,7,2.5,Si,Problema de calidad
FB001570,Accesorios,Zara,Verano,,White,44.35,29.2,31.4,2025-08-06,20,4.9,No,
FB001571,Pantalones,Uniqlo,Primavera,,Gray,28.76,54.7,13.03,2025-05-14,2,4.4,Si,Discrepancia de color
FB001572,Ropa de abrigo,Mango,Primavera,XXL,Red,158.34,36.6,100.39,2025-01-27,11,4.5,No,
FB001573,Accesorios,Zara,Primavera,,Brown,39.05,12.0,34.36,2024-09-30,0,3.1,No,
FB001574,Tops,Ann Taylor,Primavera,S,Blue,52.46,12.2,46.06,2024-12-19,39,2.3,No,
FB001575,Pantalones,Gap,Primavera,S,Red,70.31,34.4,46.12,2025-01-24,28,3.1,No,
FB001576,Ropa de abrigo,Forever21,Verano,S,Beige,123.27,0.0,123.27,2025-08-06,13,2.8,No,
FB001577,Ropa de abrigo,Mango,Verano,L,Navy,215.82,16.5,180.21,2025-08-06,9,2.4,No,
FB001578,Ropa de abrigo,Gap,Verano,XS,Blue,82.91,0.7,82.33,2025-08-06,24,,Si,Dañado
FB001579,Tops,Gap,Invierno,XL,Purple,33.46,0.0,33.46,2025-08-06,36,3.6,No,
FB001580,Pantalones,Banana Republic,Primavera,L,Gray,37.21,53.9,17.15,2025-06-27,48,3.8,No,
FB001581,Pantalones,Mango,Invierno,,Red,76.86,48.9,39.28,2025-08-06,5,1.2,No,
FB001582,Ropa de abrigo,H&M,Invierno,S,Beige,208.57,0.0,208.57,2025-08-06,24,3.6,No,
FB001583,Vestidos,Gap,Primavera,XL,Red,131.7,15.8,110.89,2024-08-12,49,1.4,Si,Dañado
FB001584,Pantalones,Mango,Verano,XXL,Blue,117.21,0.0,117.21,2025-08-06,14,3.2,No,
FB001585,Accesorios,Mango,Verano,,Green,23.01,48.8,11.78,2025-08-06,13,3.6,No,
FB001586,Accesorios,Forever21,Verano,,Red,47.6,0.0,47.6,2025-08-06,24,4.4,Si,Artículo incorrecto
FB001587,Pantalones,Zara,Otoño,L,Pink,33.22,38.4,20.46,2025-08-06,11,2.9,No,
